Date,Open,High,Low,Close,Adj Close,Volume
2020-03-16,764.000000,813.989990,745.200012,777.210022,776.243591,353175
2020-03-17,793.000000,809.590027,756.000000,766.130005,765.177368,254900
2020-03-18,783.599976,789.200012,711.020020,719.630005,718.735168,265605
2020-03-19,680.000000,680.039978,617.690002,649.770020,648.962036,452040
2020-03-20,652.049988,740.000000,652.049988,714.000000,713.112183,584705
2020-03-23,640.000000,680.000000,620.000000,643.369995,642.570007,214200
2020-03-24,651.020020,672.000000,598.119995,636.809998,636.809998,204945
2020-03-25,622.000000,666.000000,622.000000,652.250000,652.250000,187450
2020-03-26,665.799988,682.000000,650.239990,666.369995,666.369995,183075
2020-03-27,696.000000,699.799988,667.409973,678.270020,678.270020,159370
2020-03-30,642.000000,660.200012,630.200012,637.599976,637.599976,102705
2020-03-31,656.400024,739.200012,656.400024,715.969971,715.969971,553120
2020-04-01,720.429993,758.599976,695.000000,714.590027,714.590027,286565
2020-04-03,712.000000,718.799988,675.030029,685.869995,685.869995,197255
2020-04-07,716.729980,758.000000,689.299988,750.979980,750.979980,569950
2020-04-08,756.000000,792.000000,726.729980,753.849976,753.849976,211575
2020-04-09,767.000000,780.599976,760.000000,767.309998,767.309998,190870
2020-04-13,760.000000,771.789978,732.200012,737.549988,737.549988,63625
2020-04-15,757.000000,775.000000,728.200012,739.859985,739.859985,142050
2020-04-16,733.000000,793.989990,733.000000,782.090027,782.090027,269525
2020-04-17,809.539978,819.400024,772.739990,779.359985,779.359985,369485
2020-04-20,779.200012,803.000000,764.599976,793.219971,793.219971,129105
2020-04-21,785.109985,839.989990,762.799988,821.929993,821.929993,406515
2020-04-22,819.799988,850.400024,793.330017,838.650024,838.650024,417650
2020-04-23,850.000000,859.799988,830.000000,834.070007,834.070007,135270
2020-04-24,829.940002,847.000000,815.239990,840.479980,840.479980,237860
2020-04-27,840.479980,855.760010,830.000000,840.130005,840.130005,112435
2020-04-28,849.799988,874.989990,820.200012,863.669983,863.669983,191710
2020-04-29,869.799988,879.799988,830.599976,837.530029,837.530029,154910
2020-04-30,855.979980,939.200012,847.010010,914.280029,914.280029,704670
2020-05-04,900.000000,957.960022,881.000000,917.349976,917.349976,582690
2020-05-05,929.200012,940.010010,896.219971,902.719971,902.719971,317030
2020-05-06,904.000000,927.260010,874.989990,883.380005,883.380005,240960
2020-05-07,884.000000,897.599976,864.020020,870.489990,870.489990,195970
2020-05-08,878.799988,893.989990,846.030029,851.159973,851.159973,113790
2020-05-11,859.799988,875.599976,842.200012,847.039978,847.039978,126645
2020-05-12,848.119995,865.599976,837.000000,841.590027,841.590027,150515
2020-05-13,920.000000,920.000000,870.200012,873.869995,873.869995,347475
2020-05-14,869.989990,886.000000,857.030029,863.469971,863.469971,121370
2020-05-15,870.000000,885.599976,861.020020,881.270020,881.270020,164915
2020-05-18,888.919983,891.599976,840.000000,851.280029,851.280029,137905
2020-05-19,858.000000,874.000000,851.169983,860.349976,860.349976,122420
2020-05-20,860.400024,885.000000,857.210022,878.169983,878.169983,99865
2020-05-21,877.000000,898.599976,856.000000,859.260010,859.260010,208190
2020-05-22,859.799988,875.000000,848.419983,868.479980,868.479980,108560
2020-05-26,869.799988,907.989990,861.609985,899.989990,899.989990,231550
2020-05-27,910.000000,927.000000,905.010010,910.330017,910.330017,117830
2020-05-28,917.400024,930.000000,912.000000,926.599976,926.599976,161600
2020-05-29,920.450012,991.000000,920.450012,975.159973,975.159973,798170
2020-06-01,996.640015,1028.989990,996.000000,1010.299988,1010.299988,368750
2020-06-02,1015.000000,1049.800049,1002.340027,1039.500000,1039.500000,356895
2020-06-03,1052.979980,1115.000000,1042.000000,1076.989990,1076.989990,676895
2020-06-04,1084.000000,1092.000000,1029.000000,1036.109985,1036.109985,322970
2020-06-05,1034.000000,1044.000000,999.000000,1001.250000,1001.250000,312085
2020-06-08,1011.989990,1019.979980,997.599976,1002.010010,1002.010010,120355
2020-06-09,1009.960022,1011.979980,990.650024,1008.140015,1008.140015,204265
2020-06-10,1010.419983,1015.989990,973.979980,1003.869995,1003.869995,157425
2020-06-11,1006.000000,1021.979980,973.000000,995.289978,995.289978,286685
2020-06-12,970.000000,1041.000000,967.039978,995.140015,995.140015,1581925
2020-06-15,1000.000000,1068.000000,995.140015,1058.349976,1058.349976,505850
2020-06-16,1073.800049,1088.000000,1050.000000,1060.680054,1060.680054,371215
2020-06-17,1062.199951,1079.800049,1042.650024,1067.670044,1067.670044,159080
2020-06-18,1073.030029,1120.000000,1068.329956,1113.369995,1113.369995,264115
2020-06-19,1123.770020,1149.599976,1120.209961,1137.449951,1137.449951,228815
2020-06-22,1149.800049,1149.800049,1104.000000,1109.219971,1109.219971,199655
2020-06-23,1113.000000,1200.000000,1113.000000,1181.420044,1181.420044,385800
2020-06-24,1216.000000,1216.000000,1122.000000,1132.319946,1132.319946,353315
2020-06-25,1130.000000,1155.800049,1106.449951,1138.729980,1138.729980,154475
2020-06-26,1146.000000,1154.989990,1109.339966,1115.719971,1115.719971,175335
2020-06-29,1117.599976,1128.000000,1080.000000,1110.239990,1110.239990,182760
2020-06-30,1120.000000,1160.000000,1100.099976,1151.780029,1151.780029,256655
2020-07-01,1154.959961,1185.000000,1134.000000,1174.790039,1174.790039,349350
2020-07-02,1197.599976,1199.800049,1166.260010,1191.599976,1191.599976,178895
2020-07-03,1190.000000,1199.599976,1168.000000,1196.680054,1196.680054,126945
2020-07-06,1192.050049,1208.000000,1185.010010,1193.469971,1193.469971,123140
2020-07-07,1195.000000,1195.959961,1170.000000,1176.310059,1176.310059,132965
2020-07-08,1179.989990,1230.000000,1179.989990,1217.280029,1217.280029,446095
2020-07-09,1224.000000,1267.199951,1210.400024,1244.109985,1244.109985,298260
2020-07-10,1244.109985,1265.800049,1234.000000,1246.020020,1246.020020,120970
2020-07-13,1246.099976,1300.000000,1246.099976,1293.560059,1293.560059,227970
2020-07-14,1295.000000,1333.199951,1248.400024,1272.400024,1272.400024,303300
2020-07-15,1300.000000,1317.000000,1274.000000,1293.410034,1293.410034,220275
2020-07-16,1296.199951,1312.989990,1284.449951,1289.699951,1289.699951,119110
2020-07-17,1297.979980,1307.000000,1289.099976,1293.849976,1293.849976,122840
2020-07-20,1298.979980,1408.560059,1285.000000,1366.250000,1366.250000,921750
2020-07-21,1391.430054,1432.010010,1372.000000,1424.069946,1424.069946,556235
2020-07-22,1431.199951,1503.989990,1382.650024,1475.229980,1475.229980,702010
2020-07-23,1490.000000,1555.400024,1482.790039,1529.630005,1529.630005,650090
2020-07-24,1519.800049,1560.000000,1500.000000,1537.349976,1537.349976,481280
2020-07-27,1539.989990,1539.989990,1434.250000,1474.189941,1474.189941,425080
2020-07-28,1489.800049,1489.979980,1402.199951,1417.880005,1417.880005,416680
2020-07-29,1430.000000,1459.000000,1417.000000,1450.140015,1450.140015,333455
2020-07-30,1460.000000,1470.000000,1405.050049,1410.250000,1410.250000,326150
2020-07-31,1499.979980,1545.979980,1443.420044,1526.739990,1526.739990,771375
2020-08-03,1559.000000,1671.599976,1544.030029,1593.680054,1593.680054,946750
2020-08-04,1628.800049,1670.000000,1541.689941,1592.750000,1592.750000,1234365
2020-08-05,1570.000000,1644.160034,1535.020020,1573.589966,1573.589966,1103385
2020-08-06,1574.000000,1580.000000,1541.000000,1544.630005,1544.630005,322355
2020-08-07,1540.010010,1570.000000,1505.000000,1557.310059,1557.310059,492240
2020-08-10,1580.000000,1625.989990,1560.000000,1609.469971,1609.469971,554110
2020-08-11,1640.000000,1696.000000,1600.400024,1603.560059,1603.560059,816835
2020-08-12,1610.000000,1628.339966,1570.199951,1617.250000,1617.250000,247510
2020-08-13,1626.790039,1630.000000,1590.000000,1620.500000,1620.500000,222490
2020-08-14,1629.800049,1636.469971,1575.329956,1587.880005,1587.880005,319905
2020-08-17,1600.589966,1607.729980,1548.180054,1563.119995,1563.119995,264045
2020-08-18,1579.800049,1597.400024,1550.000000,1576.489990,1576.489990,186925
2020-08-19,1585.569946,1637.800049,1576.489990,1597.020020,1597.020020,339790
2020-08-20,1599.599976,1622.979980,1580.199951,1608.199951,1608.199951,151350
2020-08-21,1620.000000,1633.969971,1606.000000,1615.770020,1615.770020,158990
2020-08-24,1630.000000,1656.040039,1590.000000,1624.790039,1624.790039,317425
2020-08-25,1630.319946,1652.479980,1629.329956,1643.599976,1643.599976,221025
2020-08-26,1648.000000,1676.000000,1645.020020,1668.609985,1668.609985,224845
2020-08-27,1676.609985,1730.000000,1662.599976,1722.839966,1722.839966,485610
2020-08-28,1740.000000,1764.800049,1658.000000,1662.599976,1662.599976,430285
2020-08-31,1675.579956,1675.579956,1582.910034,1618.989990,1618.989990,309265
2020-09-01,1596.800049,1678.400024,1583.000000,1659.040039,1659.040039,317075
2020-09-02,1659.949951,1670.000000,1616.000000,1663.459961,1663.459961,281465
2020-09-03,1670.000000,1699.800049,1662.000000,1683.869995,1683.869995,186150
2020-09-04,1633.089966,1729.800049,1633.089966,1717.300049,1717.300049,285495
2020-09-07,1718.000000,1800.000000,1717.300049,1784.020020,1784.020020,636160
2020-09-08,1799.800049,1955.400024,1764.780029,1920.939941,1920.939941,1252555
2020-09-09,1917.000000,1918.000000,1843.800049,1858.359985,1858.359985,541615
2020-09-10,1868.000000,1897.020020,1868.000000,1885.839966,1885.839966,264935
2020-09-11,1885.000000,1896.000000,1838.000000,1848.000000,1848.000000,417750
2020-09-14,1865.000000,2057.899902,1865.000000,1964.579956,1964.579956,988520
2020-09-15,1990.000000,2033.790039,1968.709961,2001.030029,2001.030029,351190
2020-09-16,2000.000000,2039.979980,1970.400024,1997.239990,1997.239990,229985
2020-09-17,1987.400024,1999.000000,1941.209961,1948.540039,1948.540039,194405
2020-09-18,1960.000000,1989.000000,1861.209961,1880.109985,1880.109985,755995
2020-09-21,1900.000000,1938.510010,1704.000000,1780.180054,1780.180054,532990
2020-09-22,1764.000000,1856.000000,1625.199951,1710.520020,1710.520020,698430
2020-09-23,1739.859985,1803.959961,1739.859985,1757.089966,1757.089966,562345
2020-09-24,1720.000000,1720.000000,1669.010010,1686.020020,1686.020020,637310
2020-09-25,1725.000000,1780.000000,1718.359985,1758.680054,1758.680054,146425
2020-09-28,1800.000000,1820.000000,1776.000000,1801.770020,1801.770020,152980
2020-09-29,1820.000000,1831.040039,1790.199951,1816.349976,1816.349976,140925
2020-09-30,1837.000000,1838.000000,1723.199951,1752.410034,1752.410034,198310
2020-10-01,1805.199951,1828.000000,1752.750000,1770.040039,1770.040039,92490
2020-10-05,1764.270020,1805.199951,1745.199951,1768.079956,1768.079956,87820
2020-10-06,1775.000000,1782.000000,1740.000000,1743.939941,1743.939941,65945
2020-10-07,1809.989990,1810.000000,1728.599976,1743.199951,1743.199951,574095
2020-10-08,1757.599976,1757.599976,1675.000000,1688.829956,1688.829956,252965
2020-10-09,1710.000000,1738.000000,1681.000000,1698.069946,1698.069946,127520
2020-10-12,1702.000000,1724.000000,1684.390015,1690.729980,1690.729980,257985
2020-10-13,1730.430054,1819.800049,1711.930054,1804.030029,1804.030029,501170
2020-10-14,1824.030029,1916.599976,1817.319946,1863.550049,1863.550049,614340
2020-10-15,1880.000000,1889.380005,1769.010010,1784.969971,1784.969971,228515
2020-10-16,1798.000000,1860.000000,1773.599976,1852.339966,1852.339966,246875
2020-10-19,1875.500000,1922.599976,1856.119995,1910.739990,1910.739990,338975
2020-10-20,1911.000000,1922.000000,1864.400024,1912.060059,1912.060059,186790
2020-10-21,1923.400024,1930.000000,1854.069946,1872.829956,1872.829956,196090
2020-10-22,1872.000000,1906.959961,1851.000000,1898.989990,1898.989990,111465
2020-10-23,1900.000000,1990.000000,1881.000000,1961.839966,1961.839966,326600
2020-10-26,1969.400024,2000.000000,1885.000000,1904.520020,1904.520020,255860
2020-10-27,1890.439941,1930.030029,1870.030029,1897.900024,1897.900024,140725
2020-10-28,1909.800049,1921.250000,1814.050049,1836.109985,1836.109985,156075
2020-10-29,1802.459961,1848.800049,1800.000000,1809.719971,1809.719971,147080
2020-10-30,1830.000000,1888.000000,1805.000000,1859.859985,1859.859985,375255
2020-11-02,1880.000000,1928.800049,1880.000000,1901.560059,1901.560059,324835
2020-11-03,1909.599976,1919.989990,1882.689941,1901.930054,1901.930054,113330
2020-11-04,1901.930054,1919.000000,1900.000000,1911.310059,1911.310059,64085
2020-11-05,1934.000000,2020.000000,1922.599976,2004.160034,2004.160034,404515
2020-11-06,2037.599976,2119.800049,1979.800049,2003.010010,2003.010010,795255
2020-11-09,2028.800049,2048.800049,1938.000000,1950.569946,1950.569946,405925
2020-11-10,1967.000000,1999.599976,1920.000000,1986.410034,1986.410034,279790
2020-11-11,1988.000000,1999.000000,1946.410034,1987.229980,1987.229980,214005
2020-11-12,2000.000000,2050.000000,1987.229980,2021.439941,2021.439941,180085
2020-11-13,2036.000000,2160.000000,2028.000000,2119.760010,2119.760010,266955
2020-11-14,null,null,null,null,null,null
2020-11-17,2040.000000,2057.000000,1990.000000,2019.449951,2019.449951,227165
2020-11-18,2010.020020,2058.000000,2010.020020,2042.250000,2042.250000,116365
2020-11-19,2035.000000,2058.800049,2015.000000,2019.699951,2019.699951,144790
2020-11-20,2031.939941,2109.800049,2016.000000,2070.790039,2070.790039,284610
2020-11-23,2099.790039,2165.820068,2080.010010,2141.860107,2141.860107,333470
2020-11-24,2160.199951,2200.000000,2120.209961,2173.959961,2173.959961,259905
2020-11-25,2194.000000,2195.959961,2160.600098,2181.979980,2181.979980,181430
2020-11-26,2189.989990,2298.000000,2150.399902,2275.570068,2275.570068,331865
2020-11-27,2289.600098,2397.600098,2280.000000,2375.969971,2375.969971,806985
2020-12-01,2398.000000,2398.000000,2280.000000,2306.889893,2306.889893,239270
2020-12-02,2304.199951,2336.340088,2254.989990,2279.889893,2279.889893,140735
2020-12-03,2275.000000,2322.419922,2275.000000,2285.899902,2285.899902,135255
2020-12-04,2299.689941,2309.229980,2260.000000,2276.429932,2276.429932,187540
2020-12-07,2298.399902,2312.610107,2276.429932,2304.610107,2304.610107,88170
2020-12-08,2363.000000,2392.979980,2352.000000,2362.860107,2362.860107,445720
2020-12-09,2368.600098,2388.000000,2358.000000,2370.500000,2370.500000,175565
2020-12-10,2370.399902,2479.399902,2330.000000,2419.000000,2419.000000,345715
2020-12-11,2440.000000,2556.000000,2424.199951,2526.120117,2526.120117,314695
2020-12-14,2557.800049,2679.159912,2553.000000,2580.100098,2580.100098,317025
2020-12-15,2622.909912,2631.550049,2555.000000,2607.580078,2607.580078,131335
2020-12-16,2636.580078,2739.000000,2590.199951,2666.989990,2666.989990,484625
2020-12-17,2691.000000,2753.780029,2681.399902,2743.270020,2743.270020,208200
2020-12-18,2769.000000,2781.969971,2654.760010,2670.540039,2670.540039,206770
2020-12-21,2705.600098,2719.989990,2541.760010,2592.530029,2592.530029,461275
2020-12-22,2580.439941,2649.750000,2465.030029,2502.340088,2502.340088,386290
2020-12-23,2557.000000,2648.530029,2507.409912,2529.530029,2529.530029,264335
2020-12-24,2550.229980,2593.770020,2540.000000,2543.600098,2543.600098,166455
2020-12-28,2573.169922,2724.770020,2567.219971,2698.409912,2698.409912,428805
2020-12-29,2748.800049,2778.800049,2672.000000,2680.469971,2680.469971,264235
2020-12-30,2700.000000,2714.199951,2660.370117,2673.689941,2673.689941,136310
2020-12-31,2688.800049,2756.000000,2660.399902,2689.709961,2689.709961,193780
2021-01-01,2702.810059,2730.000000,2696.000000,2724.379883,2724.379883,75565
2021-01-04,2742.000000,2797.600098,2720.000000,2754.600098,2754.600098,215375
2021-01-05,2754.000000,2825.199951,2680.649902,2806.199951,2806.199951,285640
2021-01-06,2820.199951,2974.989990,2810.020020,2889.070068,2889.070068,334100
2021-01-07,3000.000000,3190.000000,2967.889893,3130.540039,3130.540039,522750
2021-01-08,3228.800049,3357.199951,2991.000000,3073.810059,3073.810059,867915
2021-01-11,3125.000000,3159.800049,2937.209961,2963.830078,2963.830078,450465
2021-01-12,2973.000000,3030.000000,2902.399902,3006.129883,3006.129883,330330
2021-01-13,3040.000000,3055.939941,2883.870117,2908.030029,2908.030029,464410
2021-01-14,2940.000000,3039.800049,2815.000000,2974.679932,2974.679932,805465
2021-01-15,3088.879883,3119.800049,2945.000000,2979.489990,2979.489990,603260
2021-01-18,2999.800049,3088.800049,2944.199951,3063.139893,3063.139893,439515
2021-01-19,3099.800049,3120.000000,3036.399902,3054.149902,3054.149902,438355
2021-01-20,3069.600098,3081.419922,2967.469971,3021.239990,3021.239990,214525
2021-01-21,3034.000000,3058.000000,2927.820068,2935.860107,2935.860107,273800
2021-01-22,2940.060059,2949.949951,2683.909912,2818.510010,2818.510010,425945
2021-01-25,2850.000000,2896.800049,2740.000000,2749.189941,2749.189941,387750
2021-01-27,2784.000000,2854.989990,2736.399902,2795.139893,2795.139893,256215
2021-01-28,2776.000000,2840.000000,2768.330078,2807.919922,2807.919922,172370
2021-01-29,2842.000000,2855.449951,2806.000000,2825.500000,2825.500000,166080
2021-02-01,2859.800049,3094.989990,2840.000000,3036.040039,3036.040039,555735
2021-02-02,3099.800049,3177.000000,3060.199951,3139.320068,3139.320068,679385
2021-02-03,3220.000000,3299.000000,3092.510010,3175.850098,3175.850098,830365
2021-02-04,3177.600098,3254.000000,3120.000000,3216.439941,3216.439941,448730
2021-02-05,3245.000000,3350.000000,3140.000000,3262.030029,3262.030029,639090
2021-02-08,3308.800049,3495.000000,3300.000000,3457.419922,3457.419922,524065
2021-02-09,3520.000000,3650.000000,3490.209961,3547.550049,3547.550049,580505
2021-02-10,3615.399902,3815.979980,3601.830078,3745.689941,3745.689941,666120
2021-02-11,3900.000000,3980.000000,3770.080078,3887.879883,3887.879883,581075
2021-02-12,3940.000000,3940.000000,3670.379883,3734.620117,3734.620117,503500
2021-02-15,3680.000000,3833.399902,3600.000000,3716.510010,3716.510010,429790
2021-02-16,3740.000000,3799.800049,3690.620117,3724.100098,3724.100098,194935
2021-02-17,3739.489990,3865.000000,3695.939941,3838.189941,3838.189941,300320
2021-02-18,3920.000000,4037.979980,3870.020020,3991.879883,3991.879883,515310
2021-02-19,3958.000000,4027.179932,3842.000000,3895.850098,3895.850098,297515
2021-02-22,3905.000000,3920.000000,3725.120117,3743.070068,3743.070068,314175
2021-02-23,3743.070068,3895.000000,3696.000000,3848.870117,3848.870117,343545
2021-02-24,3907.939941,3995.000000,3800.199951,3971.340088,3971.340088,199965
2021-02-25,4013.000000,4089.600098,3995.120117,4046.310059,4046.310059,360840
2021-02-26,3950.000000,4020.000000,3920.209961,3969.780029,3969.780029,260255
2021-03-01,4019.399902,4039.800049,3862.000000,3896.699951,3896.699951,196020
2021-03-02,3928.000000,3959.750000,3760.000000,3772.879883,3772.879883,212205
2021-03-03,3837.600098,3980.000000,3750.010010,3855.379883,3855.379883,349735
2021-03-04,3840.000000,3940.000000,3782.020020,3912.120117,3912.120117,186695
2021-03-05,3872.000000,3939.840088,3788.000000,3826.179932,3826.179932,172365
2021-03-08,3859.600098,3879.110107,3782.020020,3801.209961,3801.209961,104190
2021-03-09,3920.000000,4058.000000,3840.000000,3902.270020,3902.270020,498045
2021-03-10,3957.139893,4040.000000,3912.810059,4020.750000,4020.750000,196025
2021-03-12,4090.000000,4169.839844,4041.810059,4129.330078,4129.330078,400110
2021-03-15,4196.000000,4299.799805,4101.000000,4177.430176,4177.430176,410255
2021-03-16,4229.799805,4235.919922,4120.000000,4144.930176,4144.930176,204120
2021-03-17,4144.200195,4169.600098,4000.000000,4014.989990,4014.989990,1434525
2021-03-18,4104.899902,4457.700195,4104.899902,4240.299805,4240.299805,926780
2021-03-19,4233.799805,4414.000000,4200.000000,4267.250000,4267.250000,423802
2021-03-22,4285.000000,4285.399902,4039.000000,4053.649902,4053.649902,430794
2021-03-23,4053.649902,4118.000000,3850.000000,3868.850098,3868.850098,504652
2021-03-24,3829.949951,3869.350098,3612.100098,3676.399902,3676.399902,717247
2021-03-25,3676.000000,3676.000000,3345.149902,3593.300049,3593.300049,998973
2021-03-26,3749.000000,3800.000000,3560.000000,3624.600098,3624.600098,548548
2021-03-30,3740.000000,3765.000000,3620.000000,3635.550049,3635.550049,421857
2021-03-31,3630.000000,3709.899902,3571.100098,3672.149902,3672.149902,250372
2021-04-01,3702.449951,3720.000000,3571.500000,3588.050049,3588.050049,374644
2021-04-05,3599.949951,3611.000000,3465.550049,3496.899902,3496.899902,397173
2021-04-06,3503.350098,3540.000000,3421.399902,3482.699951,3482.699951,347873
2021-04-07,3490.100098,3650.000000,3483.000000,3613.899902,3613.899902,620357
2021-04-08,3735.000000,3797.000000,3682.100098,3734.500000,3734.500000,630918
2021-04-09,3730.000000,3799.949951,3700.000000,3758.649902,3758.649902,292284
2021-04-12,3636.600098,3640.000000,3500.000000,3557.550049,3557.550049,374246
2021-04-13,3533.000000,3598.000000,3505.000000,3520.800049,3520.800049,194924
2021-04-15,3510.000000,3545.750000,3460.000000,3497.100098,3497.100098,227889
2021-04-16,3520.000000,3775.000000,3502.199951,3736.350098,3736.350098,442400
2021-04-19,3560.000000,3860.000000,3535.000000,3830.449951,3830.449951,613612
2021-04-20,3848.000000,3973.800049,3843.000000,3934.750000,3934.750000,585780
2021-04-22,3949.000000,3988.000000,3850.000000,3940.300049,3940.300049,244326
2021-04-23,3919.000000,3950.000000,3870.000000,3895.550049,3895.550049,187206
2021-04-26,3890.000000,3965.000000,3840.100098,3895.199951,3895.199951,243171
2021-04-27,3931.000000,4057.850098,3902.100098,4033.699951,4033.699951,357654
2021-04-28,4089.000000,4207.000000,4080.000000,4172.850098,4172.850098,334186
2021-04-29,4215.000000,4265.649902,4090.000000,4235.350098,4235.350098,319077
2021-04-30,4175.000000,4248.000000,4150.000000,4201.799805,4201.799805,228750
2021-05-03,4150.000000,4278.000000,4122.200195,4250.950195,4250.950195,189552
2021-05-04,4281.250000,4320.000000,4105.250000,4134.100098,4134.100098,231441
2021-05-05,4134.000000,4207.100098,4062.000000,4118.200195,4118.200195,141151
2021-05-06,4170.000000,4185.000000,4104.350098,4119.500000,4119.500000,102790
2021-05-07,4137.250000,4150.000000,3901.000000,3954.750000,3954.750000,264832
2021-05-10,3960.000000,4010.500000,3816.000000,3866.600098,3866.600098,268649
2021-05-11,3887.949951,3988.949951,3830.000000,3963.399902,3963.399902,191647
2021-05-12,3986.000000,3999.000000,3906.100098,3955.300049,3955.300049,126100
2021-05-14,3960.000000,3996.600098,3900.000000,3954.000000,3954.000000,108287
2021-05-17,3952.000000,3969.850098,3905.100098,3950.850098,3950.850098,115367
2021-05-18,3950.000000,3990.000000,3905.000000,3926.649902,3926.649902,165018
2021-05-19,3943.000000,3970.000000,3890.649902,3920.199951,3920.199951,174422
2021-05-20,3925.000000,3929.050049,3852.649902,3903.699951,3903.699951,159197
2021-05-21,3930.000000,3979.000000,3907.000000,3944.850098,3944.850098,128784
2021-05-24,3979.000000,4040.000000,3895.250000,3906.350098,3906.350098,210338
2021-05-25,3941.550049,3960.000000,3895.000000,3923.149902,3923.149902,174960
2021-05-26,3947.800049,3967.750000,3895.000000,3902.550049,3902.550049,116664
2021-05-27,3924.949951,4005.000000,3910.000000,3993.399902,3993.399902,279612
2021-05-28,3950.000000,4100.000000,3850.000000,3996.649902,3996.649902,395716
2021-05-31,4019.949951,4050.000000,3950.449951,4028.800049,4028.800049,184225
2021-06-01,4050.000000,4199.000000,4020.500000,4107.399902,4107.399902,469661
2021-06-02,4110.000000,4260.000000,4110.000000,4236.850098,4236.850098,438230
2021-06-03,4280.000000,4375.000000,4268.250000,4324.250000,4324.250000,338124
2021-06-04,4372.000000,4395.000000,4250.000000,4287.250000,4287.250000,261199
2021-06-07,4318.799805,4330.200195,4209.049805,4267.200195,4267.200195,170078
2021-06-08,4268.950195,4293.450195,4194.149902,4226.299805,4226.299805,158150
2021-06-09,4239.000000,4239.000000,4159.600098,4195.850098,4195.850098,177947
2021-06-10,4196.000000,4285.000000,4175.250000,4193.350098,4193.350098,196321
2021-06-11,4198.899902,4235.000000,4141.350098,4189.500000,4189.500000,133044
2021-06-14,4175.000000,4211.000000,4092.500000,4177.600098,4177.600098,143615
2021-06-15,4199.799805,4260.000000,4180.049805,4244.850098,4244.850098,158088
